Actual_Close,Predicted_Close
0.334318995475769,0.29502735
0.3122560083866119,0.30110267
0.3110359907150268,0.3028206
0.3239189982414245,0.30252758
0.3143199980258941,0.30452147
0.3135139942169189,0.30500588
